year,time_hour,dep_delay,arr_delay,origin,dest,tailnum,carrier
2013,2013-05-12T21:00:00Z,-3,-31,EWR,STL,N943WN,WN
2013,2013-09-11T21:00:00Z,20,44,JFK,ORD,N3JBAA,AA
2013,2013-03-25T14:00:00Z,67,62,EWR,BUF,N13965,EV
2013,2013-10-13T18:00:00Z,-5,-15,EWR,LAX,N812UA,UA
2013,2013-08-07T12:00:00Z,-2,8,JFK,RDU,N852MQ,MQ
2013,2013-10-31T01:00:00Z,-11,-21,LGA,RDU,N0EGMQ,MQ
2013,2013-06-26T15:00:00Z,-1,-7,EWR,SNA,N14704,UA
2013,2013-07-03T14:00:00Z,-2,-24,LGA,MIA,N3HSAA,AA
2013,2013-01-01T22:00:00Z,-5,16,JFK,LAX,N723TW,DL
2013,2013-05-02T13:00:00Z,-2,-6,LGA,CLT,N502MQ,MQ
2013,2013-07-11T22:00:00Z,NA,NA,JFK,MSP,NA,9E
2013,2013-03-24T10:00:00Z,6,-5,EWR,MIA,N453UA,UA
2013,2013-09-01T14:00:00Z,4,-25,EWR,LAX,N37420,UA
2013,2013-01-13T20:00:00Z,-10,-28,LGA,RDU,N722MQ,MQ
2013,2013-08-14T19:00:00Z,38,51,JFK,DCA,N535MQ,MQ
2013,2013-06-16T12:00:00Z,-1,-22,JFK,FLL,N535JB,B6
2013,2013-11-15T19:00:00Z,-3,2,JFK,CHS,N346JB,B6
2013,2013-07-25T16:00:00Z,-3,-1,EWR,IAH,N35407,UA
2013,2013-04-09T12:00:00Z,-3,-19,EWR,SFO,N561UA,UA
2013,2013-09-28T12:00:00Z,12,-4,JFK,FLL,N946DL,DL
2013,2013-03-14T18:00:00Z,-2,-19,JFK,BOS,N923XJ,9E
2013,2013-04-22T11:00:00Z,-1,-2,LGA,ORD,N474AA,AA
2013,2013-07-10T13:00:00Z,-6,-5,JFK,SEA,N723TW,DL
2013,2013-03-28T22:00:00Z,7,-9,EWR,DEN,N433UA,UA
2013,2013-11-23T13:00:00Z,-4,6,JFK,MCO,N559JB,B6
2013,2013-12-14T17:00:00Z,25,40,JFK,BOS,N247JB,B6
2013,2013-08-10T20:00:00Z,33,58,JFK,PIT,N934XJ,9E
2013,2013-03-13T20:00:00Z,-4,-4,EWR,SAV,N13550,EV
2013,2013-04-09T18:00:00Z,-4,-19,JFK,CHS,N274JB,B6
2013,2013-06-27T18:00:00Z,-3,39,JFK,CLT,N8710A,9E
2013,2013-05-17T01:00:00Z,-4,-13,JFK,RDU,N355JB,B6
2013,2013-08-31T23:00:00Z,31,3,JFK,MCO,N947DL,DL
2013,2013-11-19T20:00:00Z,-9,-16,LGA,DFW,N3HXAA,AA
2013,2013-08-24T19:00:00Z,269,225,JFK,MSP,N904XJ,9E
2013,2013-08-08T21:00:00Z,NA,NA,LGA,RDU,N526MQ,MQ
2013,2013-01-10T13:00:00Z,-8,-26,LGA,TPA,N309US,DL
2013,2013-08-19T01:00:00Z,-5,-9,JFK,BUF,N358JB,B6
2013,2013-04-22T09:00:00Z,-7,6,EWR,CLT,N189UW,US
2013,2013-04-22T22:00:00Z,23,15,EWR,CLT,N189UW,US
2013,2013-08-08T15:00:00Z,-5,-22,EWR,ATL,N302DQ,DL
2013,2013-10-13T16:00:00Z,-7,-21,JFK,SLC,N3745B,DL
2013,2013-05-14T22:00:00Z,-3,-25,LGA,ATL,N685DA,DL
2013,2013-06-04T23:00:00Z,-12,-15,LGA,GSO,N718EV,EV
2013,2013-01-28T18:00:00Z,-7,-17,JFK,JAX,N281JB,B6
2013,2013-04-15T12:00:00Z,-5,-21,JFK,ATL,N935DL,DL
2013,2013-04-26T00:00:00Z,NA,NA,LGA,BOS,NA,US
2013,2013-02-08T20:00:00Z,93,71,JFK,ORD,N192JB,B6
2013,2013-05-16T23:00:00Z,-2,-27,JFK,CMH,N506MQ,MQ
2013,2013-03-08T01:00:00Z,0,-19,JFK,PBI,N527JB,B6
2013,2013-07-24T18:00:00Z,-4,-8,LGA,FLL,N354NW,DL
2013,2013-08-16T10:00:00Z,-2,-8,JFK,CLT,N114UW,US
2013,2013-12-08T23:00:00Z,-2,19,JFK,SFO,N546UA,UA
2013,2013-08-10T00:00:00Z,-6,-9,LGA,MIA,N3JPAA,AA
2013,2013-07-04T11:00:00Z,-4,-18,JFK,BUF,N258JB,B6
2013,2013-11-14T15:00:00Z,-7,-15,JFK,LAS,N585JB,B6
2013,2013-02-17T14:00:00Z,-3,-5,LGA,BNA,N709SW,WN
2013,2013-12-19T18:00:00Z,-2,-8,JFK,BUF,N323JB,B6
2013,2013-02-18T16:00:00Z,-5,-3,EWR,RDU,N13161,EV
2013,2013-01-04T21:00:00Z,30,20,JFK,PBI,N809JB,B6
2013,2013-12-05T19:00:00Z,147,141,JFK,MSY,N323JB,B6
2013,2013-04-20T17:00:00Z,-6,-11,JFK,LAX,N329AA,AA
2013,2013-01-29T22:00:00Z,50,48,EWR,RIC,N14923,EV
2013,2013-10-31T23:00:00Z,-10,-25,JFK,PIT,N928XJ,9E
2013,2013-06-21T00:00:00Z,8,5,JFK,LAX,N635VA,VX
2013,2013-06-24T13:00:00Z,34,33,JFK,MCO,N552JB,B6
2013,2013-07-11T12:00:00Z,7,23,EWR,MEM,N12540,EV
2013,2013-01-30T16:00:00Z,7,-7,LGA,STL,N491WN,WN
2013,2013-12-12T18:00:00Z,25,24,EWR,AVL,N14542,EV
2013,2013-10-09T20:00:00Z,1,-7,EWR,RDU,N34110,EV
2013,2013-12-11T23:00:00Z,7,-21,JFK,SAN,N3750D,DL
2013,2013-05-01T17:00:00Z,-5,-1,LGA,BOS,N957UW,US
2013,2013-08-28T14:00:00Z,58,59,EWR,SFO,N530VA,VX
2013,2013-03-24T20:00:00Z,-3,-10,EWR,CVG,N8969A,9E
2013,2013-07-01T23:00:00Z,182,148,LGA,MKE,N401WN,WN
2013,2013-01-25T22:00:00Z,-2,13,JFK,PDX,N3738B,DL
2013,2013-07-12T15:00:00Z,25,42,LGA,ATL,N687DL,DL
2013,2013-02-25T22:00:00Z,-3,-8,EWR,CVG,N12564,EV
2013,2013-08-31T10:00:00Z,-6,-6,LGA,PHL,N756US,US
2013,2013-11-04T19:00:00Z,-4,12,EWR,LAS,N822UA,UA
2013,2013-07-30T21:00:00Z,-1,-17,LGA,MCO,N709JB,B6
2013,2013-03-20T14:00:00Z,-4,-14,LGA,IAH,N564UA,UA
2013,2013-10-19T11:00:00Z,-8,24,JFK,MCO,N5FPAA,AA
2013,2013-12-30T20:00:00Z,28,-2,JFK,LAX,N328AA,AA
2013,2013-07-02T12:00:00Z,25,58,JFK,CHS,N247JB,B6
2013,2013-01-20T13:00:00Z,0,-3,JFK,DCA,N828MQ,MQ
2013,2013-06-03T09:00:00Z,0,-12,EWR,MIA,N73275,UA
2013,2013-08-05T19:00:00Z,-2,-4,LGA,CLE,N23721,UA
2013,2013-10-04T22:00:00Z,-4,-34,LGA,MIA,N3BRAA,AA
2013,2013-06-02T21:00:00Z,99,112,JFK,SEA,N516JB,B6
2013,2013-01-25T23:00:00Z,4,44,EWR,FLL,N38458,UA
2013,2013-06-20T02:00:00Z,-7,-11,JFK,BUF,N283JB,B6
2013,2013-07-18T00:00:00Z,-2,-23,JFK,PHL,N823AY,9E
2013,2013-01-21T11:00:00Z,-4,-3,EWR,DFW,N853UA,UA
2013,2013-06-05T12:00:00Z,5,-4,LGA,DEN,N360NW,DL
2013,2013-02-25T23:00:00Z,0,-20,JFK,SFO,N624VA,VX
2013,2013-08-13T16:00:00Z,17,18,JFK,ACK,N294JB,B6
2013,2013-07-06T12:00:00Z,-2,-20,EWR,AVL,N27152,EV
2013,2013-01-04T17:00:00Z,3,-2,LGA,DTW,N334NB,DL
2013,2013-12-09T15:00:00Z,-3,-1,EWR,CHS,N18120,EV
2013,2013-06-12T13:00:00Z,-9,-25,LGA,MCO,N922DL,DL
2013,2013-08-26T17:00:00Z,-9,-29,LGA,CLE,N721MQ,MQ
2013,2013-02-28T22:00:00Z,0,-50,JFK,LAX,N711ZX,DL
2013,2013-07-17T21:00:00Z,2,-24,EWR,SAT,N27239,UA
2013,2013-04-16T18:00:00Z,-6,-13,EWR,CLE,N38458,UA
2013,2013-06-13T13:00:00Z,83,88,JFK,SFO,N796JB,B6
2013,2013-09-21T13:00:00Z,-6,-13,LGA,MSY,N324NB,DL
2013,2013-03-21T22:00:00Z,61,60,JFK,FLL,N703JB,B6
2013,2013-06-01T13:00:00Z,-9,-41,LGA,DFW,N482AA,AA
2013,2013-03-29T12:00:00Z,-7,-14,JFK,CHS,N304JB,B6
2013,2013-06-16T19:00:00Z,15,2,JFK,MSP,N928XJ,9E
2013,2013-02-03T23:00:00Z,-11,-26,LGA,CMH,N546MQ,MQ
2013,2013-07-04T17:00:00Z,-6,-5,JFK,CHS,N337JB,B6
2013,2013-11-23T20:00:00Z,1,-7,EWR,IAH,N37437,UA
2013,2013-04-23T21:00:00Z,66,61,EWR,CMH,N16561,EV
2013,2013-08-05T01:00:00Z,30,12,JFK,JAX,N292JB,B6
2013,2013-08-10T22:00:00Z,47,44,LGA,CLT,N560UW,US
2013,2013-12-22T22:00:00Z,219,217,EWR,DFW,N849UA,UA
2013,2013-10-02T13:00:00Z,-6,-17,JFK,MIA,N5FSAA,AA
2013,2013-09-18T20:00:00Z,-8,-19,JFK,BOS,N353NB,DL
2013,2013-03-13T21:00:00Z,-7,-40,EWR,DFW,N73270,UA
2013,2013-03-23T16:00:00Z,11,2,EWR,ORD,N18112,UA
2013,2013-11-07T13:00:00Z,1,-1,EWR,SAN,N37456,UA
2013,2013-04-13T17:00:00Z,-1,-9,LGA,MEM,N332NB,DL
2013,2013-08-13T14:00:00Z,-4,17,JFK,LAS,N3768,DL
2013,2013-01-30T22:00:00Z,23,-3,JFK,SAN,N3BDAA,AA
2013,2013-10-09T10:00:00Z,-4,0,LGA,MIA,N3HNAA,AA
2013,2013-09-20T11:00:00Z,-5,-22,LGA,MCO,N337NB,DL
2013,2013-02-14T11:00:00Z,-6,-24,LGA,DFW,N3ARAA,AA
2013,2013-09-26T14:00:00Z,-4,13,LGA,IAD,N827AS,EV
2013,2013-12-02T14:00:00Z,-6,11,EWR,FLL,N633JB,B6
2013,2013-05-01T23:00:00Z,27,14,JFK,PHX,N3747D,DL
2013,2013-01-14T16:00:00Z,-7,-9,JFK,DCA,N526MQ,MQ
2013,2013-01-25T20:00:00Z,-4,-14,LGA,BOS,N949UW,US
2013,2013-09-12T13:00:00Z,-4,0,LGA,ORD,N528AA,AA
2013,2013-10-29T13:00:00Z,-6,-8,LGA,BOS,N963UW,US
2013,2013-05-23T16:00:00Z,-6,-17,EWR,SNA,N38727,UA
2013,2013-07-22T22:00:00Z,224,217,EWR,LAX,N527VA,VX
2013,2013-08-23T16:00:00Z,15,5,LGA,MIA,N944DL,DL
2013,2013-10-08T20:00:00Z,-5,-32,JFK,BOS,N329NB,DL
2013,2013-03-29T15:00:00Z,14,7,EWR,FLL,N73251,UA
2013,2013-01-15T12:00:00Z,2,-5,EWR,LAX,N544UA,UA
2013,2013-07-24T15:00:00Z,-3,-2,EWR,ATL,N345NB,DL
2013,2013-09-05T15:00:00Z,-9,4,LGA,PIT,N738EV,EV
2013,2013-04-24T16:00:00Z,5,3,LGA,DCA,N747UW,US
2013,2013-05-19T18:00:00Z,43,35,EWR,ROC,N16911,EV
2013,2013-12-25T19:00:00Z,-3,-10,EWR,PBI,N851UA,UA
2013,2013-10-03T14:00:00Z,-3,-9,JFK,CLT,N558UW,US
2013,2013-06-14T13:00:00Z,-5,-14,EWR,LAS,N581UA,UA
2013,2013-07-17T00:00:00Z,-3,-15,JFK,BWI,N8492C,9E
2013,2013-12-30T15:00:00Z,-2,-1,JFK,CLT,N559UW,US
2013,2013-09-06T12:00:00Z,3,-1,EWR,BOS,N39728,UA
2013,2013-06-18T21:00:00Z,20,9,EWR,MCO,N34131,UA
2013,2013-10-18T22:00:00Z,-2,-3,EWR,FLL,N425UA,UA
2013,2013-11-12T11:00:00Z,-4,-16,LGA,MSP,N3744F,DL
2013,2013-01-16T19:00:00Z,4,14,JFK,TPA,N663JB,B6
2013,2013-03-05T20:00:00Z,-7,9,EWR,SDF,N13566,EV
2013,2013-08-25T19:00:00Z,-4,-18,EWR,CVG,N11535,EV
2013,2013-01-02T18:00:00Z,-8,13,EWR,CLT,N543UW,US
2013,2013-02-08T18:00:00Z,10,4,JFK,ROC,N328JB,B6
2013,2013-10-20T10:00:00Z,-2,1,LGA,MIA,N3KCAA,AA
2013,2013-03-30T21:00:00Z,-1,6,JFK,AUS,N3DLAA,AA
2013,2013-07-30T09:00:00Z,0,-10,LGA,IAH,N521UA,UA
2013,2013-10-19T18:00:00Z,4,12,EWR,ATL,N17185,EV
2013,2013-11-11T20:00:00Z,13,6,LGA,CLT,N124US,US
2013,2013-09-12T10:00:00Z,1,-8,JFK,LAS,N527JB,B6
2013,2013-07-23T21:00:00Z,88,72,LGA,RDU,N520MQ,MQ
2013,2013-06-25T00:00:00Z,NA,NA,EWR,BOS,N355JB,B6
2013,2013-09-23T11:00:00Z,-4,-12,LGA,ORD,N454UA,UA
2013,2013-07-16T18:00:00Z,20,35,LGA,ATL,N608AT,FL
2013,2013-03-18T22:00:00Z,1,3,EWR,SEA,N548AS,AS
2013,2013-05-31T15:00:00Z,23,2,LGA,MCI,N710EV,EV
2013,2013-01-13T01:00:00Z,-10,-25,LGA,CAK,N896AT,FL
2013,2013-03-12T16:00:00Z,15,13,EWR,DAY,N13566,EV
2013,2013-02-04T20:00:00Z,-2,-6,LGA,DEN,N569UA,UA
2013,2013-10-26T21:00:00Z,-4,-10,LGA,MCO,N314NB,DL
2013,2013-08-27T21:00:00Z,-7,-22,LGA,DEN,N370NW,DL
2013,2013-05-30T01:00:00Z,-4,-27,JFK,RDU,N203JB,B6
2013,2013-12-08T23:00:00Z,-4,43,JFK,SJC,N627JB,B6
2013,2013-09-20T01:00:00Z,62,48,EWR,BOS,N23707,UA
2013,2013-12-23T15:00:00Z,-4,-9,EWR,ATL,N981AT,DL
2013,2013-11-26T18:00:00Z,-4,-21,JFK,PHX,N662AW,US
2013,2013-04-08T00:00:00Z,-4,-19,LGA,CVG,N754EV,EV
2013,2013-04-06T00:00:00Z,8,17,EWR,FLL,N534UA,UA
2013,2013-11-27T01:00:00Z,91,65,LGA,MDW,N755SA,WN
2013,2013-07-05T14:00:00Z,-2,-21,EWR,MKE,N11113,EV
2013,2013-02-11T23:00:00Z,7,-22,JFK,LGB,N597JB,B6
2013,2013-03-16T13:00:00Z,-8,-2,JFK,SLC,N713TW,DL
2013,2013-05-22T12:00:00Z,2,-2,JFK,SJU,N509JB,B6
2013,2013-08-14T22:00:00Z,77,55,EWR,SFO,N33284,UA
2013,2013-07-21T15:00:00Z,2,-21,LGA,DTW,N366NB,DL
2013,2013-04-17T01:00:00Z,-3,-13,EWR,RIC,N26549,EV
2013,2013-02-21T21:00:00Z,179,170,EWR,RDU,N26545,EV
2013,2013-10-29T19:00:00Z,-15,-7,LGA,XNA,N724MQ,MQ
2013,2013-01-15T17:00:00Z,-6,-4,EWR,ORF,N14953,EV
2013,2013-10-08T12:00:00Z,-7,-15,EWR,RIC,N10575,EV
2013,2013-07-03T12:00:00Z,-5,-7,JFK,ACK,N355JB,B6
2013,2013-04-18T19:00:00Z,272,269,LGA,ORD,N845UA,UA
2013,2013-05-06T01:00:00Z,-11,-13,LGA,FLL,N570JB,B6
2013,2013-12-30T22:00:00Z,-3,-11,JFK,EGE,N5BTAA,AA
2013,2013-11-15T01:00:00Z,-5,-1,EWR,MSP,N11109,EV
2013,2013-01-21T00:00:00Z,54,80,EWR,MDW,N473WN,WN
2013,2013-04-15T23:00:00Z,-1,-12,LGA,TPA,N937DL,DL
2013,2013-10-21T10:00:00Z,-4,7,LGA,ORD,N585AA,AA
2013,2013-10-07T12:00:00Z,186,185,LGA,IAD,N8560F,9E
2013,2013-10-13T10:00:00Z,-6,-24,LGA,CLT,N152UW,US
2013,2013-01-03T11:00:00Z,-7,-3,JFK,FLL,N552JB,B6
2013,2013-08-09T16:00:00Z,12,24,JFK,SYR,N216JB,B6
2013,2013-02-10T00:00:00Z,26,27,JFK,SLC,N712JB,B6
2013,2013-12-23T22:00:00Z,207,213,JFK,CLT,N198JB,B6
2013,2013-07-23T19:00:00Z,-4,-27,LGA,TPA,N363NW,DL
2013,2013-03-17T15:00:00Z,-6,-4,JFK,MCO,N919DE,DL
2013,2013-06-08T20:00:00Z,9,-2,JFK,CLE,N8758D,9E
2013,2013-07-14T13:00:00Z,315,284,LGA,MIA,N360NB,DL
2013,2013-08-09T13:00:00Z,103,92,JFK,IAD,N833AS,EV
2013,2013-12-13T22:00:00Z,-3,2,LGA,DFW,N3JXAA,AA
2013,2013-12-13T13:00:00Z,-4,-10,JFK,MSY,N921XJ,9E
2013,2013-01-28T14:00:00Z,-8,NA,EWR,DCA,N26549,EV
2013,2013-02-02T21:00:00Z,5,-7,JFK,CVG,N628MQ,MQ
2013,2013-04-27T19:00:00Z,-7,-25,JFK,LAX,N560UA,UA
2013,2013-02-16T22:00:00Z,-1,-26,JFK,LAS,N3JUAA,AA
2013,2013-04-23T00:00:00Z,67,56,JFK,JAX,N316JB,B6
2013,2013-04-20T12:00:00Z,13,25,JFK,RDU,N8908D,9E
2013,2013-08-29T18:00:00Z,-1,-18,LGA,ORD,N580AA,AA
2013,2013-11-27T13:00:00Z,-4,-2,LGA,IAD,N8960A,9E
2013,2013-04-12T20:00:00Z,185,179,EWR,DFW,N4YLAA,AA
2013,2013-03-18T20:00:00Z,-2,-11,JFK,BOS,N3DSAA,AA
2013,2013-09-14T16:00:00Z,0,-40,EWR,MSY,N14186,EV
2013,2013-03-05T01:00:00Z,-4,-1,LGA,CAK,N977AT,FL
2013,2013-02-18T13:00:00Z,53,35,EWR,JAX,N13903,EV
2013,2013-02-18T00:00:00Z,-5,19,EWR,RIC,N14562,EV
2013,2013-12-12T23:00:00Z,45,35,EWR,FLL,N33262,UA
2013,2013-04-02T22:00:00Z,-5,-26,EWR,CLE,N76269,UA
2013,2013-03-10T12:00:00Z,-1,-15,JFK,CLT,N640AW,US
2013,2013-05-19T20:00:00Z,1,2,JFK,SFO,N624AG,DL
2013,2013-04-14T22:00:00Z,9,20,EWR,MSY,N468WN,WN
2013,2013-02-12T01:00:00Z,83,75,JFK,PDX,N586JB,B6
2013,2013-06-06T20:00:00Z,21,20,EWR,ATL,N11544,EV
2013,2013-09-01T23:00:00Z,36,19,JFK,PDX,N3773D,DL
2013,2013-09-10T10:00:00Z,-9,-26,JFK,IAD,N835AS,EV
2013,2013-03-30T21:00:00Z,0,-19,EWR,PBI,N768JB,B6
2013,2013-06-25T21:00:00Z,71,79,LGA,DEN,N54241,UA
2013,2013-03-10T22:00:00Z,-8,-31,JFK,RIC,N8921B,9E
2013,2013-03-14T16:00:00Z,-7,-13,JFK,BOS,N3KBAA,AA
2013,2013-02-02T21:00:00Z,-2,-14,JFK,RSW,N348JB,B6
2013,2013-12-28T20:00:00Z,16,-4,JFK,FLL,N953DL,DL
2013,2013-03-05T14:00:00Z,-5,-12,LGA,MKE,N253WN,WN
2013,2013-01-28T22:00:00Z,7,-13,JFK,PBI,N524JB,B6
2013,2013-04-18T21:00:00Z,97,88,EWR,BOS,N17229,UA
2013,2013-09-17T22:00:00Z,-6,-12,LGA,BOS,N965UW,US
2013,2013-01-30T02:00:00Z,-5,-13,JFK,DCA,N824MQ,MQ
2013,2013-08-05T17:00:00Z,50,32,EWR,IAH,N87527,UA
2013,2013-09-25T18:00:00Z,12,35,EWR,MIA,N831UA,UA
2013,2013-03-23T21:00:00Z,93,155,LGA,DEN,N373NW,DL
2013,2013-02-16T15:00:00Z,25,-6,JFK,SFO,N348AA,AA
2013,2013-11-01T22:00:00Z,89,89,LGA,CMH,N506MQ,MQ
2013,2013-08-04T16:00:00Z,-7,-15,LGA,DCA,N957UW,US
2013,2013-02-19T13:00:00Z,45,37,EWR,BOS,N607JB,B6
2013,2013-04-05T15:00:00Z,-5,-1,JFK,SFO,N525UA,UA
2013,2013-09-17T13:00:00Z,-5,9,LGA,DAY,N8921B,9E
2013,2013-05-01T20:00:00Z,15,2,LGA,DTW,N713MQ,MQ
2013,2013-01-16T13:00:00Z,1,6,JFK,FLL,N920DE,DL
2013,2013-01-26T18:00:00Z,1,-25,EWR,HOU,N224WN,WN
2013,2013-09-06T15:00:00Z,-3,-25,LGA,MIA,N3DWAA,AA
2013,2013-04-25T21:00:00Z,1,29,LGA,BOS,N965UW,US
2013,2013-03-10T13:00:00Z,-4,-24,EWR,SJU,N505JB,B6
2013,2013-05-17T17:00:00Z,-2,-21,JFK,MIA,N615AA,AA
2013,2013-09-20T17:00:00Z,-2,-13,JFK,BUF,N190JB,B6
2013,2013-06-02T19:00:00Z,82,82,EWR,BNA,N13994,EV
2013,2013-01-07T11:00:00Z,-3,-16,EWR,IND,N15910,EV
2013,2013-12-04T12:00:00Z,-5,28,JFK,ORD,N589JB,B6
2013,2013-07-06T21:00:00Z,23,9,EWR,CHS,N11547,EV
2013,2013-09-06T15:00:00Z,-1,-50,JFK,LAX,N525UA,UA
2013,2013-12-28T21:00:00Z,23,17,LGA,DEN,N8606C,WN
2013,2013-01-02T14:00:00Z,-5,5,JFK,LAX,N336AA,AA
2013,2013-10-24T18:00:00Z,0,-13,EWR,SAN,N823UA,UA
2013,2013-01-31T12:00:00Z,-1,-30,EWR,SNA,N23721,UA
2013,2013-08-18T18:00:00Z,-5,-25,LGA,DTW,N327NB,DL
2013,2013-12-06T22:00:00Z,25,2,EWR,PDX,N819UA,UA
2013,2013-11-04T13:00:00Z,-4,-10,LGA,DTW,N528MQ,MQ
2013,2013-10-07T22:00:00Z,30,9,JFK,SFO,N324AA,AA
2013,2013-06-24T21:00:00Z,11,72,EWR,STL,N236WN,WN
2013,2013-06-15T10:00:00Z,-3,-6,JFK,BUF,N179JB,B6
2013,2013-08-08T20:00:00Z,99,164,EWR,RIC,N11127,EV
2013,2013-10-20T10:00:00Z,-6,-5,EWR,CLE,N11544,EV
2013,2013-05-25T14:00:00Z,-10,-20,LGA,IAD,N829AS,EV
2013,2013-09-02T19:00:00Z,66,52,EWR,DEN,N950WN,WN
2013,2013-11-13T21:00:00Z,-7,-4,LGA,DFW,N3FFAA,AA
2013,2013-07-17T22:00:00Z,28,14,EWR,SEA,N403AS,AS
2013,2013-08-10T17:00:00Z,12,1,EWR,ORD,N508MQ,MQ
2013,2013-08-22T17:00:00Z,127,95,EWR,DFW,N567AA,AA
2013,2013-03-19T14:00:00Z,0,57,EWR,BOS,N27733,UA
2013,2013-02-22T18:00:00Z,47,43,EWR,FLL,N37255,UA
2013,2013-06-03T14:00:00Z,-1,4,JFK,BOS,N238JB,B6
2013,2013-09-30T11:00:00Z,22,-2,EWR,SEA,N524AS,AS
2013,2013-12-25T15:00:00Z,0,-12,LGA,RDU,N821MQ,MQ
2013,2013-08-16T11:00:00Z,-4,-6,LGA,FLL,N968DL,DL
2013,2013-03-10T23:00:00Z,69,59,EWR,IAH,N31412,UA
2013,2013-07-11T18:00:00Z,-1,-7,EWR,CLE,N481UA,UA
2013,2013-12-02T12:00:00Z,-2,-17,LGA,ORD,N842UA,UA
2013,2013-03-13T14:00:00Z,-3,-8,LGA,BOS,N952UW,US
2013,2013-12-26T00:00:00Z,-10,-28,LGA,CMH,N802MQ,MQ
2013,2013-11-03T20:00:00Z,32,12,JFK,DCA,N513MQ,MQ
2013,2013-01-19T23:00:00Z,-7,-30,EWR,ORD,N530MQ,MQ
2013,2013-08-01T10:00:00Z,-3,-13,EWR,BUF,N16987,EV
2013,2013-11-14T21:00:00Z,-2,-15,EWR,HOU,N717SA,WN
2013,2013-03-13T16:00:00Z,15,31,JFK,MIA,N634AA,AA
2013,2013-08-08T17:00:00Z,31,32,LGA,RSW,N649JB,B6
2013,2013-09-22T22:00:00Z,13,10,LGA,BOS,N961UW,US
2013,2013-02-04T01:00:00Z,-9,-13,EWR,BOS,N334JB,B6
2013,2013-07-27T14:00:00Z,-10,-24,EWR,SFO,N528VA,VX
2013,2013-10-22T12:00:00Z,-3,-10,JFK,DTW,N913XJ,9E
2013,2013-10-14T23:00:00Z,18,38,JFK,IAD,N832AS,EV
2013,2013-03-30T18:00:00Z,-6,-25,LGA,CLT,N559UW,US
2013,2013-11-04T12:00:00Z,-9,-6,EWR,GRR,N14923,EV
2013,2013-12-17T20:00:00Z,0,30,LGA,XNA,N521MQ,MQ
2013,2013-09-09T17:00:00Z,4,-14,EWR,BNA,N918WN,WN
2013,2013-11-30T13:00:00Z,157,133,LGA,DEN,N319NB,DL
2013,2013-12-04T00:00:00Z,-4,-33,JFK,SAT,N360NW,DL
2013,2013-12-04T18:00:00Z,-2,4,JFK,LAX,N323AA,AA
2013,2013-12-29T17:00:00Z,36,27,EWR,ORF,N16999,EV
2013,2013-12-05T15:00:00Z,204,189,LGA,DTW,N333NB,DL
2013,2013-02-23T22:00:00Z,8,3,LGA,DEN,N216FR,F9
2013,2013-04-12T14:00:00Z,-3,13,EWR,CLT,N110UW,US
2013,2013-03-16T00:00:00Z,7,-7,LGA,MDW,N498WN,WN
2013,2013-05-24T03:00:00Z,17,10,JFK,BQN,N665JB,B6
2013,2013-06-25T20:00:00Z,63,51,JFK,DTW,N905XJ,9E
2013,2013-05-21T23:00:00Z,33,15,JFK,BWI,N925XJ,9E
2013,2013-02-27T22:00:00Z,0,-54,EWR,SLC,N348NW,DL
2013,2013-04-22T13:00:00Z,39,70,JFK,MIA,N5EXAA,AA
2013,2013-02-22T21:00:00Z,-1,3,EWR,SAT,N37434,UA
2013,2013-09-25T18:00:00Z,-4,-4,EWR,LAX,N78524,UA
2013,2013-11-08T19:00:00Z,-7,-12,EWR,ATL,N321US,DL
2013,2013-11-08T16:00:00Z,-7,-6,LGA,MSP,N906DE,DL
2013,2013-01-24T02:00:00Z,-5,-14,LGA,BNA,N508MQ,MQ
2013,2013-07-11T18:00:00Z,25,14,EWR,MCI,N11109,EV
2013,2013-07-18T23:00:00Z,-1,39,EWR,CLT,N22971,EV
2013,2013-06-20T12:00:00Z,-9,-11,LGA,DFW,N3CSAA,AA
2013,2013-08-27T13:00:00Z,10,-3,JFK,AUS,N507JB,B6
2013,2013-08-14T13:00:00Z,-9,-4,LGA,MIA,N335NB,DL
2013,2013-03-21T12:00:00Z,-4,10,JFK,FLL,N378NW,DL
2013,2013-03-31T15:00:00Z,16,13,JFK,LAX,N658JB,B6
2013,2013-01-30T23:00:00Z,70,67,LGA,CMH,N528MQ,MQ
2013,2013-03-29T12:00:00Z,-8,-2,LGA,CMH,N720MQ,MQ
2013,2013-07-04T13:00:00Z,-2,-47,EWR,LAS,N472UA,UA
2013,2013-12-20T02:00:00Z,-1,-11,LGA,BTV,N741EV,EV
2013,2013-04-17T10:00:00Z,-3,-26,EWR,HOU,N428WN,WN
2013,2013-03-27T14:00:00Z,-6,4,LGA,BOS,N946UW,US
2013,2013-08-28T17:00:00Z,-6,-33,JFK,LAX,N324AA,AA
2013,2013-04-30T10:00:00Z,4,-10,LGA,STL,N8318F,WN
2013,2013-03-23T00:00:00Z,10,-8,LGA,MDW,N450WN,WN
2013,2013-09-14T10:00:00Z,-3,-3,EWR,LAX,N530UA,UA
2013,2013-02-18T11:00:00Z,71,63,JFK,SFO,N525UA,UA
2013,2013-09-08T21:00:00Z,-6,-5,LGA,DCA,N953UW,US
2013,2013-07-24T17:00:00Z,7,7,LGA,DEN,N207FR,F9
2013,2013-08-16T12:00:00Z,-10,-16,LGA,BOS,N952UW,US
2013,2013-08-27T10:00:00Z,-6,-14,LGA,MSP,N312US,DL
